product_type,brand,model,processor,ram_gb,storage_gb,gpu,os,weight_kg,battery_wh,battery_mah,display_size_inches,display_resolution,refresh_rate_hz,charging_w,front_camera,back_camera,description,review_text,source_url,price_original,price_currency,price_bdt
Laptop,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Intel Core i3 6006U 2GHz,8,1024,Intel HD Graphics 520,Windows 10,2.54,31,,17.3,1600x900,,,,,"For those seeking reliable technology, the HP 17-BS037cl (i3-6006U/8GB/1TB/W10) stands out as a premium and dependable choice. Additionally, it is fueled by the Intel Core i3 6006U 2GHz processor, 8 of memory and a spacious 1024.0 of internal storage, ensuring brisk responsiveness. Users will appreciate the visual fidelity offered by a 17.3-inch display featuring a crisp 1600x900 resolution, perfect for streaming and reading. The inclusion of the Intel HD Graphics 520 ensures that graphics-heavy tasks are executed with ease. It integrates a long-lasting 31.0 battery and a surprisingly light 2.54kg frame to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the HP 17-BS037cl (i3-6006U/8GB/1TB/W10) is an outstanding technological investment.",,https://icecat.biz/us/p/hp/2dq75ua/laptops-0191628114337-17-bs037cl-37610474.html; https://kelaptop.com/en/hp-17-bs037cl-2dq75ua,537.9,USD,64548
Laptop,Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2,56,,15.6,1920x1080,360,,,,"The Dell XPS 15 seamlessly blends aesthetics with performance, making it a versatile companion for daily tasks. It boasts an impressive architecture featuring the Intel Core i7 7700HQ 2.8GHz processor, 8 of memory and a spacious 256.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 360.0 refresh rate, making it fantastic for media consumption and creative work. With the Nvidia GeForce GTX 1050 on board, visual performance is consistently maintained at a high tier. It integrates an endurance-focused 56.0 battery and a surprisingly light 2.0kg frame to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Dell XPS 15 hits all the right notes for its category.",,https://www.dell.com/en-us/shop/dell-laptops/xps-15-laptop/spd/xps-15-9530-laptop,2011.9,USD,241428
Laptop,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,2.05,,,15.6,1920x1080,,,,,"The Lenovo V330-15IKB (i5-8250U/8GB/256GB/FHD/W10) emerges as a sophisticated solution designed to elevate your digital experience. As for its internals, it is powered by the Intel Core i5 8250U 1.6GHz processor, 8 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. Visuals are rendered on a 15.6-inch display featuring a crisp 1920x1080 resolution, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the Intel UHD Graphics 620, providing stability across gaming and design software. It integrates a surprisingly light 2.05kg frame to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Lenovo V330-15IKB (i5-8250U/8GB/256GB/FHD/W10) hits all the right notes for its category.",,https://pcsupport.lenovo.com/us/en/products/laptops-and-netbooks/lenovo-v-series-laptops/v330-15ikb; https://icecat.biz/en/p/lenovo/81ax015hjp/v-laptops-4580550577130-v330-15ikb-78534380.html,812.9,USD,97548
Laptop,Lenovo,Legion Y720-15IKB,Intel Core i7 7700HQ 2.8GHz,8,1024,Nvidia GeForce GTX 1060,Windows 10,3.2,60,,15.6,1920x1080,,,,,"The Lenovo Legion Y720-15IKB emerges as a sophisticated solution designed to elevate your digital experience. System operations are engineered around the Intel Core i7 7700HQ 2.8GHz processor, 8 of memory and a spacious 1024.0 of internal storage, providing the necessary bandwidth for intensive applications. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution, making it fantastic for media consumption and creative work. With the Nvidia GeForce GTX 1060 on board, visual performance is consistently maintained at a high tier. For users constantly on the move, it features a substantial 60.0 cell and an overall weight of just 3.2kg. Running naturally on Windows 10, the Lenovo Legion Y720-15IKB is an outstanding technological investment.",,https://support.lenovo.com/jm/en/solutions/pd104829-product-overview-lenovo-legion-y720-15ikb,1428.9,USD,171468
Laptop,Acer,Aspire A715-71G,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1050 Ti,Linux,2.5,48,,15.6,1920x1080,60,,,,"The Acer Aspire A715-71G seamlessly blends aesthetics with performance, making it a premium companion for daily tasks. System operations are engineered around the Intel Core i7 7700HQ 2.8GHz processor, 8 of memory and a spacious 256.0 of internal storage, providing the necessary bandwidth for intensive applications. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, perfect for streaming and reading. With the Nvidia GeForce GTX 1050 Ti on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a long-lasting 48.0 battery and an overall weight of just 2.5kg, keeping you productive on the go. Ultimately, with Linux at the helm, the Acer Aspire A715-71G easily satisfies the rigorous demands of contemporary digital life.",,https://laptopmedia.com/laptop-specs/acer-aspire-7-a715-71g-5/; https://www.productindetail.com/pn/acer-aspire-7-a715-71g-5776,1076.9,USD,129228
Laptop,Dell,Precision 7720,Intel Core i7 7820HQ 2.9GHz,16,256,Nvidia Quadro M1200,Windows 10,3.42,,,17.3,1920x1080,165,,,,"The Dell Precision 7720 emerges as a powerful solution designed to elevate your digital experience. Additionally, it is equipped with the Intel Core i7 7820HQ 2.9GHz processor, 16 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. When it comes to graphical fidelity, the Nvidia Quadro M1200 steps in to accelerate complex visual workloads. It integrates an overall weight of just 3.42kg to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Dell Precision 7720 hits all the right notes for its category.",,https://www.dell.com/support/product-details/en-us/product/precision-17-7720-laptop/resources/manuals; https://www.gadgets360.com/dell-precision-7720-8297; https://www.productindetail.com/pn/dell-precision-7720,3173.35,USD,380802
Laptop,Lenovo,IdeaPad 310-15ABR,AMD A10-Series 9600P 2.4GHz,6,1024,AMD Radeon R5 430,Windows 10,2.4,30,,15.6,1920x1080,60,,,,"For those seeking reliable technology, the Lenovo IdeaPad 310-15ABR stands out as a feature-rich and dependable choice. System operations are engineered around the AMD A10-Series 9600P 2.4GHz processor, 6 of memory and a spacious 1024.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are rendered on a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, which guarantees an immersive viewing experience. When it comes to graphical fidelity, the AMD Radeon R5 430 steps in to accelerate complex visual workloads. Practicality is further enhanced by an endurance-focused 30.0 battery and a portable chassis weighing 2.4kg, offering an excellent balance of longevity and comfort. Running naturally on Windows 10, the Lenovo IdeaPad 310-15ABR is an outstanding technological investment.",,https://pcsupport.lenovo.com/us/en/products/laptops-and-netbooks/300-series/310-15abr/documentation/doc_userguide; https://icecat.biz/en/p/lenovo/80st003hge/ideapad-laptops-310-15abr-35174746.html; https://www.productindetail.com/pn/lenovo-ideapad-310-15abr-80st,548.9,USD,65868
Laptop,Asus,ZenBook UX530UQ-PRO,Intel Core i7 7500U 2.7GHz,16,512,Nvidia GeForce 940MX,Windows 10,1.63,50,,15.6,1920x1080,60,,,,"Presenting the Asus ZenBook UX530UQ-PRO: a dynamic device built for uncompromised productivity and entertainment. Moving to performance, it is driven by the Intel Core i7 7500U 2.7GHz processor, 16 of memory and a spacious 512.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, providing vibrant colors and sharp contrasts. Graphics rendering is effectively managed by the Nvidia GeForce 940MX, providing stability across gaming and design software. Physical endurance is addressed by a substantial 50.0 cell and a surprisingly light 1.63kg frame, keeping you productive on the go. Running naturally on Windows 10, the Asus ZenBook UX530UQ-PRO is an outstanding technological investment.",,https://www.asus.com/laptops/for-home/zenbook/zenbook-ux530/techspec/,1614.8,USD,193776
Laptop,Asus,VivoBook S14,Intel Core i3 7100U 2.4GHz,4,128,Intel HD Graphics 620,Windows 10,1.3,67,,14,1366x768,60,,,,"For those seeking reliable technology, the Asus VivoBook S14 stands out as a powerful and dependable choice. In terms of hardware, it is driven by the Intel Core i3 7100U 2.4GHz processor, 4 of memory and a spacious 128.0 of internal storage, ensuring brisk responsiveness. Users will appreciate the visual fidelity offered by a 14.0-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 60.0 refresh rate, perfect for streaming and reading. The inclusion of the Intel HD Graphics 620 ensures that graphics-heavy tasks are executed with ease. Practicality is further enhanced by a long-lasting 67.0 battery and a portable chassis weighing 1.3kg, offering an excellent balance of longevity and comfort. Ultimately, with Windows 10 at the helm, the Asus VivoBook S14 easily satisfies the rigorous demands of contemporary digital life.",,https://www.asus.com/laptops/for-home/vivobook/vivobook-s14-s435/techspec/,559.9,USD,67188
Laptop,Asus,Rog GL702VS-GC095T,Intel Core i7 7700HQ 2.8GHz,16,1280,Nvidia GeForce GTX 1070,Windows 10,2.9,,,17.3,1920x1080,165,,,,"Crafted to meet the demands of modern users, the Asus Rog GL702VS-GC095T is a feature-rich piece of engineering. The core of its performance lies in the Intel Core i7 7700HQ 2.8GHz processor, 16 of memory and a spacious 1280.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Visuals are rendered on a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. When it comes to graphical fidelity, the Nvidia GeForce GTX 1070 steps in to accelerate complex visual workloads. Physical endurance is addressed by a surprisingly light 2.9kg frame, keeping you productive on the go. Running naturally on Windows 10, the Asus Rog GL702VS-GC095T is an outstanding technological investment.",,https://www.asus.com/notebooks/rog-gl702vs/specifications/; https://www.gadgets360.com/asus-rog-gl702vs-6668; https://www.notebookcheck.net/Asus-GL702VS-GC095T.241146.0.html; https://laptopmedia.com/series/asus-rog-gl702vs/,2334.2,USD,280104
Laptop,Lenovo,IdeaPad 320-17IKB,Intel Core i5 7200U 2.5GHz,6,1024,Nvidia GeForce GTX 940M,Windows 10,2.8,30,,17.3,1600x900,60,,,,"Crafted to meet the demands of modern users, the Lenovo IdeaPad 320-17IKB is a highly capable piece of engineering. The core of its performance lies in the Intel Core i5 7200U 2.5GHz processor, 6 of memory and a spacious 1024.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 17.3-inch display featuring a crisp 1600x900 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce GTX 940M, providing stability across gaming and design software. It integrates an endurance-focused 30.0 battery and a portable chassis weighing 2.8kg to maximize mobility without sacrificing runtime. Operating on Windows 10, this configuration positions the Lenovo IdeaPad 320-17IKB as a highly capable daily driver.",,https://support.lenovo.com/us/en/solutions/pd105051-product-overview-320-17ikb-320-17isk,713.9,USD,85668
Laptop,Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,8,2048,Nvidia GeForce 940MX,No OS,2.2,,,15.6,1366x768,165,,,,"Presenting the Lenovo IdeaPad 320-15IKBN: a versatile device built for uncompromised productivity and entertainment. In terms of hardware, it is fueled by the Intel Core i5 7200U 2.5GHz processor, 8 of memory and a spacious 2048.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. The inclusion of the Nvidia GeForce 940MX ensures that graphics-heavy tasks are executed with ease. Physical endurance is addressed by a portable chassis weighing 2.2kg, keeping you productive on the go. Running naturally on No OS, the Lenovo IdeaPad 320-15IKBN is an outstanding technological investment.",,https://www.gadgets360.com/lenovo-ideapad-320-15ikb-8405,603.9,USD,72468
Laptop,Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Intel Core i7 7700HQ 2.8GHz,8,1152,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,,,15.6,1920x1080,,,,,"Crafted to meet the demands of modern users, the Asus GL553VE-FY082T (i7-7700HQ/8GB/1TB is a modern piece of engineering. It boasts an impressive architecture featuring the Intel Core i7 7700HQ 2.8GHz processor, 8 of memory and a spacious 1152.0 of internal storage to comfortably manage multitasking without bottlenecks. Its front panel is dominated by a 15.6-inch display featuring a crisp 1920x1080 resolution, providing vibrant colors and sharp contrasts. Graphics rendering is effectively managed by the Nvidia GeForce GTX 1050 Ti, providing stability across gaming and design software. Practicality is further enhanced by an overall weight of just 2.5kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Asus GL553VE-FY082T (i7-7700HQ/8GB/1TB hits all the right notes for its category.",,https://blog.jaynish.me/asus-gl553ve-fy082t-i7-7700hq-8gb-1tb-review-and-specifications/,1391.5,USD,166980
